,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min
35,2,79.35642758942205,33.861565695740516,94.80858280489603,66.35569023504955,44.27630809044246,165.27923847943256,94.83859074929475,93.70265590287853,106.37010908087588,158.57009861520092,16.155116135209653,12.497415598727036,17.32626517991173,17.125863725477966,2.7831839999594425,23.767825397943884,17.419934471125064,17.878585043717408,3.1339658094445637,5.647496761737105,12.0,1.0,18.0,5.0,19.0,13.0,18.0,10.0,95.0,132.0
36,2,59.334511611743686,32.7450288333098,69.70313899884344,49.1326784928896,46.84206468147955,137.37991811735066,69.71942856212024,68.8642482095055,112.30104198906427,147.53087143733677,13.093062292276429,12.981698364412399,13.866850850154105,13.152617000350503,2.7756949366965538,30.712354174517195,13.9010570709486,14.840646701015675,3.3220333560185766,4.5778984556234565,21.0,1.0,29.0,10.0,15.0,3.0,29.0,23.0,98.0,119.0
37,3,74.8172637056759,37.38112670942757,89.1972770180322,60.87741135180927,46.86129734963088,148.8308725644439,89.19776110371535,88.099388841825,107.41420186372989,154.10431441365122,14.979600180172843,12.40699436701263,16.295179028867025,15.300029677226924,2.684301426611066,25.750081323702133,16.29672900694616,16.719400555802746,2.9100688922147038,5.834614378126818,27.0,2.0,35.0,16.0,21.0,19.0,35.0,29.0,95.0,135.0
38,3,76.95019947051863,28.30471385606481,93.44795466468213,63.10606097575854,44.144338575280294,178.63900716141862,93.45216977564142,91.91256847267803,105.13184574279893,160.47616723803483,13.897783474335537,9.964189651851154,15.316901142839301,14.378583328415235,2.1689003805127878,20.203475871207186,15.33383211575779,15.601767653932855,2.9626080006680615,4.920932524576402,23.0,1.0,32.0,13.0,19.0,32.0,32.0,26.0,94.0,138.0
39,2,59.98879012708441,38.74926658210118,68.13086020715492,52.12714806924753,47.32648693650677,110.18792330860207,68.13536080707168,68.13116873576728,115.5162712113421,143.54557653223634,16.55619787113844,13.74293286437424,18.267004971413623,16.139015967672872,5.3062073838228985,34.378375032051885,18.284217943628214,19.301454567462027,4.212160814673126,6.663703861334156,11.0,1.0,15.0,4.0,18.0,4.0,15.0,9.0,100.0,120.0
40,1,97.00097424129491,43.478273374538496,112.62532792609852,86.73277030794242,41.47861070843775,158.19146775906896,112.62927771158937,112.41264987763294,106.69830212044205,162.45350345386146,16.687516602230104,13.69883696087078,16.796362196688456,19.067774570155525,2.9636509889702727,20.996542438167815,16.808495254197332,17.348107028866643,2.540257903452971,4.623013452251372,23.0,1.0,32.0,13.0,22.0,9.0,32.0,25.0,98.0,121.0
41,3,69.46685616769298,39.411923757042395,80.33848035940086,59.59064180193887,45.436045973702875,133.52605039425123,80.34132801496818,80.22954468351958,111.87636343075674,149.29217254531062,17.737073864547508,16.789650805499402,18.037805542092517,19.035598613918026,3.1835458845743014,35.774900054601396,18.047917510482353,19.46361339722821,3.7710540149162153,5.456257541104245,16.0,1.0,22.0,7.0,20.0,20.0,22.0,15.0,98.0,127.0
42,3,93.04276850650685,41.075746369410304,109.58969000757224,80.34268221813934,43.07258201797381,160.48938418281395,109.59718594262704,108.81511396521464,105.33387141272254,161.88436771758464,13.708865839030395,11.857910780085765,13.779285064129013,15.756937714741392,2.613877789965278,21.367361315357346,13.794116183384583,14.247198459018337,2.0732313175907136,4.554458958027688,43.0,1.0,56.0,30.0,22.0,54.0,56.0,53.0,97.0,143.0
43,3,86.44124442422896,41.933195481919924,100.70497387205317,75.39526337280523,43.044833592631456,151.32820939572338,100.79156566100346,100.55250657721312,107.94311809004967,157.68278450000258,16.426822651744004,15.93700081448539,15.864643888469436,19.13967089789333,3.2600782544895472,27.642286522925716,16.177748226876005,16.9727037993634,3.299721052490904,4.8462953490689715,29.0,1.0,41.0,14.0,19.0,18.0,41.0,35.0,98.0,131.0
44,4,72.22915614212343,34.80655380551185,84.77818472678285,61.906410499284334,44.11226004041425,153.65075881956724,84.78018438999747,84.14334954112992,109.80361728550982,153.8789940641576,19.8736669374958,14.458803979537795,21.285146316286138,19.98539087533424,2.776257906553356,24.306530103050754,21.29219802947813,22.327115920448755,2.459300983608153,5.048800157748922,25.0,1.0,31.0,15.0,19.0,21.0,31.0,26.0,100.0,126.0
45,3,81.82951178773857,32.801261933321285,99.18296870293804,66.45548040853208,45.071317871909315,171.79440322006516,99.19549848032639,97.54899920593631,104.12245557350566,160.60266148243477,13.647416916952137,13.576134138158851,14.203742989153445,14.984126450914918,2.5899911478864768,27.62164685811689,14.254565944098493,14.583933036578072,2.8256694278834242,5.355665276307356,40.0,1.0,54.0,23.0,20.0,33.0,54.0,50.0,93.0,142.0
46,1,87.16188838192164,36.93985037264607,101.68960811905676,77.76191965279851,40.872703841106045,169.33506270758414,102.63925726929436,101.57105359164973,107.95235929289915,160.6746975964067,24.444198081456403,24.0414822527356,22.141954046226385,30.9634355814502,6.0844151575304295,34.00959040607727,24.10217545324167,24.41602911349905,5.996047185442414,5.740281417445318,20.0,1.0,24.0,13.0,18.0,25.0,24.0,19.0,97.0,134.0
47,3,70.97739776340595,43.52985293135598,80.35777799466793,63.029434276291795,44.25318100795702,120.62888668574159,80.41460207221415,81.00205988565322,113.89177124481819,147.44666642694597,18.4784404532195,17.34729325869676,18.83125591219954,19.355444430373623,3.556991697942945,28.93568065669968,19.039945455534887,20.216758747157638,3.340648137112884,4.517166795291588,20.0,2.0,25.0,13.0,17.0,27.0,25.0,18.0,98.0,127.0
48,1,66.57007957559682,26.49761471994631,78.09853971799525,59.24779141583926,41.26405843394351,171.0105542370515,78.10538601144772,77.64215552142957,111.43203685606589,155.1335362278375,17.91613348625744,12.713980574466772,19.78815363426232,17.605556676654935,3.348138973051782,26.77085916057615,19.8042627730859,20.94306702042656,3.344222749275369,6.3574398724757275,5.0,1.0,7.0,2.0,3.0,2.0,7.0,3.0,101.0,109.0
49,3,58.63364494290686,41.820261396400404,65.28410664160242,52.016492868120565,47.70406640374442,94.80560900794482,65.28470996176856,65.77658736711079,117.51837903748206,140.58885953436385,16.05422619068373,15.13294089322161,16.37221728906214,16.451162648471097,4.675003748083326,26.90291750248989,16.373391210812503,18.065535965917466,2.3024510883508587,3.775851377079826,15.0,1.0,20.0,8.0,24.0,19.0,20.0,12.0,102.0,122.0
50,2,65.35218202798058,34.34869561518255,77.00222802418389,54.34641256201511,46.21610771087797,141.2975076970525,77.00827931659745,76.29794373042503,110.72465024274297,150.24762441574188,12.459325051739288,8.756774818260558,13.771107803454353,12.58825508446155,2.8156878234023672,19.100870258444175,13.793466844152258,14.335490856695733,2.6995112683807148,4.745610456611896,13.0,1.0,16.0,7.0,15.0,23.0,16.0,10.0,98.0,130.0
51,3,81.48284054765723,34.32441546639514,98.14755103493204,66.73421872348347,45.00621342428108,166.28629378821805,98.1476057787583,96.74331167302607,104.84404031335366,159.69099847264724,11.751098704094273,9.6613867689505,12.8637080626227,12.252949891627322,2.2124092541938616,20.179226493724567,12.863575507810515,12.988729707097598,2.410145425184463,4.697463161314447,38.0,1.0,43.0,30.0,22.0,55.0,43.0,42.0,94.0,141.0
52,2,97.03097578138471,56.10035556673983,108.77553160256679,89.58985865872583,40.96075717541137,125.2141695442874,108.88565942950878,110.27229981312941,111.29367575855015,154.95619492327123,15.097115273096966,14.803801183376853,14.089778471086662,17.96317228109085,3.385155843927432,19.28160376867403,14.469339670769486,15.119334058128235,2.738547569419411,3.6492140316038886,37.0,9.0,46.0,29.0,18.0,30.0,46.0,43.0,102.0,138.0
53,2,92.49304994304782,45.264632763021076,105.79527462295763,84.41458354010993,40.73767965932669,147.4841124675656,105.9072601036955,106.50123120696092,109.43317689206498,158.88609090608324,15.226101525693714,13.78867245857255,14.70795251066458,17.97796836161424,3.2643612910371806,20.163697606098854,15.117912223566293,15.591651985426322,2.689189197031753,4.3080179227646855,33.0,3.0,39.0,27.0,17.0,3.0,39.0,36.0,100.0,127.0
54,3,83.19443714519447,40.44537765129354,96.81497806093358,72.76342497335085,42.94037531917004,151.39472966607997,96.84751233297801,96.74788170257071,108.6865663501822,156.74715783732864,16.904042883278894,16.115839962792776,16.362965016065946,19.251064732222456,2.977956774022725,26.349476721776014,16.485015336040195,17.483821397847873,2.8041249691106565,4.039665995127744,34.0,1.0,45.0,19.0,19.0,23.0,45.0,41.0,99.0,129.0
55,3,52.93097668493656,33.484302803090834,60.69073599168636,45.11341300570445,47.685534380360146,116.24875546839644,60.6913058782119,59.99856969656336,115.76182095506277,142.7312482191046,13.81690218684857,11.885573909003076,14.712380684919365,13.712733040793365,3.718514512391637,25.787345911858747,14.714971351853224,15.969953509812784,2.691644002854925,4.139065654106469,14.0,3.0,19.0,7.0,21.0,11.0,19.0,12.0,99.0,118.0
56,3,85.39612152283894,42.119378100120876,98.9717763154467,75.24712526897687,42.50225341398732,148.43687575222344,98.97766905815111,99.15004350521802,108.83550859423438,156.90917569334812,14.069956017011355,14.885647930907252,13.620870465951866,16.494560730389225,3.288035243600168,28.460545437828703,13.637420725675225,14.529516907507476,3.606433256989005,4.801598892756868,34.0,1.0,43.0,24.0,11.0,2.0,43.0,39.0,98.0,126.0
57,3,88.83526381991928,43.23533199003255,104.67086743727161,75.11835084979165,44.83231294747447,150.29037777128653,104.67178548647667,103.94318229238078,105.96763578484266,158.43403458780188,12.308237499090307,13.049658955695042,12.290835391092308,14.347405384943238,3.102221695337305,25.59819147637756,12.289829707408025,12.73743141873515,2.5222330366628083,5.469915863241294,20.0,1.0,26.0,17.0,14.0,17.0,26.0,19.0,97.0,132.0
58,2,89.08388905237642,38.748957210713286,105.24062426742347,76.57764687691717,42.83626197684684,164.48093929403313,105.46494356355149,104.48436089400522,105.8176327116928,160.957868432997,17.654136741127775,18.895397125261486,16.521038814829083,21.321683612456287,3.8903044764750514,31.30083484978683,17.209832769228107,17.83018832573833,4.411023495094396,5.348988120552263,20.0,1.0,27.0,12.0,18.0,42.0,27.0,20.0,95.0,139.0
59,2,90.83998204207286,35.67718596059113,108.77418547973319,76.70363006670087,43.38029758850693,172.7082798871216,108.84370189840944,107.34842868137507,103.7414828116983,163.7706965110313,16.172681144206933,13.505798006279996,16.17137336227946,19.059189007996206,3.260846322906125,21.613541535889322,16.380669330091408,16.814884878664138,3.099934300986578,5.206293745421529,32.0,1.0,43.0,19.0,21.0,51.0,43.0,38.0,96.0,143.0
60,4,90.83625997927687,42.884096075370415,107.17727395140565,77.02993440722297,44.429452389320744,153.71884114862675,107.17768019755431,106.30281770502879,105.4451636167775,159.69774830084125,14.072008003625113,13.761807177187372,14.516464706586891,15.731039599538692,2.901044161637735,26.431994964689093,14.516054263113064,14.798066350910094,2.858042939917183,5.8602794641234786,37.0,1.0,40.0,29.0,23.0,22.0,40.0,40.0,94.0,133.0
61,3,89.30926230317533,42.188388288387706,104.37865261861754,77.70072776483845,43.159231229417266,152.93213142747618,104.4166090688908,104.07603487230719,107.06854812947593,159.09744382038787,14.107230052086594,13.92112398987616,13.96417692585884,16.58850263597444,3.311606056836219,25.722189209754664,14.09422790958581,14.57872761526552,2.9272672728929843,5.452986960758905,29.0,1.0,30.0,33.0,16.0,35.0,35.0,28.0,97.0,138.0
62,3,75.86572264196928,46.66265494835461,87.55956617109432,64.0946380697051,47.29558859371192,121.42305142578601,87.56986595174263,87.66036558615647,110.79087496953449,148.86654642944188,12.630448850895334,13.339848047916995,12.71671808473574,12.936103794753128,2.825248707496712,22.664487203743757,12.76222836654754,13.469726598776102,2.1558213680889216,2.853423279521346,35.0,1.0,47.0,22.0,15.0,16.0,47.0,42.0,99.0,134.0
63,1,61.23788652200838,24.195912593306044,73.97744749673828,50.40269235162906,44.32047882734198,173.25289947872514,73.97744749673828,72.6209002964112,109.38617629552137,154.10522296976364,11.429058934029506,8.530724849735815,12.47216664101024,11.39648294177319,2.051568649630993,20.40527955897735,12.47216664101024,13.23146248138477,2.210821086890775,3.697021545445338,11.0,1.0,16.0,5.0,31.0,51.0,16.0,10.0,100.0,134.0
64,3,74.6038155336591,40.79924597205272,87.07999564803997,63.026452348402785,45.93364680059982,139.66806843930198,87.10644799644274,86.65517812288611,109.80638035184651,151.70537703584216,18.289319414437145,16.48012167862354,18.51734504664369,19.49343606291284,3.271707917143994,29.70658235492814,18.610932582162647,19.963129417006986,2.5958436800922975,4.489405774021777,20.0,1.0,28.0,9.0,20.0,11.0,28.0,21.0,99.0,130.0
65,3,68.23952141984316,25.807818729827225,84.19879939732593,53.10787035389306,46.352071988705795,177.36111209974968,84.20143906229609,82.11093711072357,105.44856508998588,157.3275201385676,14.592865075895821,9.467323883950781,16.536957050256635,14.264434929715257,2.365839354813817,21.823015043522812,16.544646700425325,16.920701738167413,2.9192949442397125,5.614848441045927,28.0,1.0,37.0,12.0,8.0,45.0,37.0,32.0,95.0,136.0
66,2,74.52077325834782,32.84371842773875,88.42282043474886,63.160018865784274,43.968352049862986,164.10569615340987,88.4326712398283,87.5848572230282,108.22176251798518,156.36748279094203,17.981096174522182,14.718666449591463,18.64050868560499,19.149474053289122,2.812400200616041,30.330701918129773,18.67656145664695,19.78080932082238,2.45792252121864,5.144158138125456,11.0,1.0,17.0,4.0,18.0,18.0,17.0,9.0,97.0,131.0
67,3,88.93645564249435,56.03699282023977,99.50614187247035,80.76326024650685,43.00713813285413,112.89403866072654,99.59477368874246,101.0958656234011,112.59234855386254,150.33424431881997,12.204641695223676,13.251108829787995,11.811412631373067,13.534519533825906,2.9397587206910694,20.518409700932718,12.224282642943178,12.537005101328313,2.488997219575847,3.5046991768685607,23.0,1.0,23.0,24.0,12.0,24.0,28.0,20.0,100.0,128.0
68,1,59.89380423674501,25.303627903752677,70.9058164308108,51.49660506123015,43.19283944628285,161.53925916942427,70.94901529454557,69.86440164204181,111.89307674986576,151.98524240902083,16.94358265608412,11.57534896227389,19.65591917701482,16.057025359808687,3.9852160579558737,35.29435558821005,19.75874330504796,20.719570637957585,4.864183415924923,8.160707865624984,6.0,1.0,7.0,4.0,12.0,2.0,7.0,5.0,101.0,122.0
69,3,73.4324344531951,29.906950372285742,88.98875361379723,59.48489681985844,45.1661536736118,170.83846949456685,88.98909630146545,87.43738784767221,106.02226846774998,157.8506629448709,14.787058404114745,10.286698751335193,16.37348039391914,14.36281468949683,2.2289179195577447,17.688118193636996,16.374714083936613,16.74487960503889,2.595276507740857,4.256959247260873,27.0,1.0,39.0,13.0,22.0,41.0,39.0,33.0,96.0,127.0
70,3,71.86642108449497,31.29588376233255,86.93718158544156,57.73335522366619,45.933246456074826,164.38418047211292,86.93719697708185,85.4854523346553,106.49205021779171,156.23288064809066,12.352740102148767,9.629923060575596,13.463173079514124,12.212984874377025,2.1496854292980525,18.16703168317981,13.46324803334438,13.844151275812754,2.2223006893688093,3.8000050458235823,38.0,3.0,50.0,23.0,28.0,27.0,50.0,46.0,96.0,124.0
71,3,74.70899645964994,35.05473015452831,89.66526817324554,60.477265658604374,46.26978790986997,157.18651358237105,89.66576448400225,88.35334017139265,106.67425470668034,155.56375607980678,15.042327670293686,12.383712056106386,16.22574168353294,14.947334260109415,2.3501850415855974,22.93000042584759,16.227728380726106,16.64151998120482,2.595810801199271,4.4820866751065624,30.0,1.0,41.0,20.0,24.0,17.0,41.0,36.0,96.0,130.0
72,4,78.71967197952955,38.04537256836329,94.42051515244937,63.42235718469649,46.83819403767303,153.14538181706075,94.42088510034837,93.1409655640164,105.85783981255973,156.02615069211086,12.648634731830645,13.404494473196639,13.302700609949538,13.411935151893434,2.41077329798531,29.360340088479482,13.304306427467267,13.708947505115617,3.189922965903506,5.7055477023526375,39.0,1.0,51.0,21.0,24.0,31.0,51.0,47.0,96.0,134.0
73,2,73.18812209012093,35.598780183329175,86.04437279052945,62.31021730492986,44.60897700464187,152.44659580755945,86.05667960512241,85.29551636663712,109.47754108214392,153.8995130250517,21.687982392316858,17.435477965855373,23.069052020899637,21.95787562669017,3.982106797053664,31.978148267986118,23.089048956136747,24.2381135672542,3.802091480121389,6.225231776315876,2.0,1.0,3.0,1.0,10.0,3.0,3.0,2.0,97.0,119.0
74,2,76.52005237523683,33.00962406611833,90.95837755800459,64.75890527819385,43.734731328922436,164.83114937854003,90.9616807689637,90.1267470811717,107.5837656604934,157.45119580204542,15.662177317880287,12.96620110665717,16.558766569924853,16.254427028959295,2.579557513103208,25.34429277348902,16.564687021042467,17.224580258827807,2.7392500068510293,4.524896310959228,11.0,1.0,14.0,7.0,20.0,13.0,14.0,9.0,98.0,132.0
75,3,83.20833090779729,32.98783895673773,101.10602503153197,67.24522492804243,45.26091006112351,172.5861841466964,101.10825005659584,99.27786294104331,103.4555415413473,161.421706930565,14.35597481659949,11.043533992458253,15.445993871409273,15.342953251073393,2.6668559446842295,21.699595880223434,15.45147865628143,15.662635413396545,2.3495837374109034,5.317533162199278,38.0,1.0,53.0,22.0,26.0,29.0,53.0,48.0,95.0,137.0
76,3,93.84431825570559,40.05383906800325,111.04709139773294,80.59399315113028,43.132165846680685,164.00278506252846,111.09583541039034,109.98706083790286,104.60043022172133,162.92600619866056,15.683588915483417,12.62556292191387,15.82988682231053,18.277137152734756,3.0760146902771703,19.572650793848325,15.99954992009718,16.359731316826558,2.71326288365998,5.162474080138995,32.0,1.0,45.0,19.0,20.0,29.0,45.0,40.0,97.0,139.0
77,3,79.6767826041062,43.318693498405324,93.4692111076763,66.47411199662216,46.46045736603609,137.10122974613395,93.48271494167942,92.97108475521945,108.1863393375506,153.29212314048965,12.323554708504291,9.745755563907277,13.270007468649865,12.920147894752315,2.756136135574184,18.8476601151771,13.276825111231293,13.575546271683782,2.4672306029052904,4.617642429473368,22.0,1.0,24.0,17.0,13.0,49.0,25.0,20.0,98.0,136.0
78,3,89.11092071642224,39.04880293544207,106.61584944960461,73.85571648279787,44.70224759921043,163.3296317376509,106.61587972437846,105.20260484154183,103.9690410162636,161.20340409557141,13.793038837971734,13.097709711518386,13.70258033728621,15.493936118126788,2.3908015293094422,22.70878041201723,13.702687016871648,14.211951178119925,2.3119158834940516,3.7949808613226415,42.0,1.0,54.0,29.0,29.0,26.0,54.0,51.0,96.0,131.0
79,1,75.71221808282766,35.63859938476229,88.13317824160688,66.65772448985125,42.51278992207285,155.2534936309359,88.13818347459696,87.99831893583216,110.19446658749396,155.1792719365317,18.192776727665883,15.44391762680245,19.27640302964262,18.342182457182325,3.062016668779529,28.413527804424415,19.28369909729377,20.286615573544957,2.8521867100287888,5.206494513495466,8.0,1.0,12.0,4.0,5.0,1.0,12.0,7.0,99.0,113.0
80,1,78.8621006283742,34.23151269575037,93.35538543233915,67.43831312505532,43.28041198336136,163.09381361182406,93.41508098061776,92.6822782989645,107.59085981060271,158.01356314718117,14.932338133970614,12.230206050223334,15.979786535877999,15.558002538292543,2.783972382893202,22.66006908834838,16.169011131922627,16.590165134988954,3.177624249505474,4.983850114666033,8.0,1.0,11.0,4.0,19.0,10.0,11.0,7.0,97.0,122.0
81,4,67.79520432772655,38.002134038165856,80.37020677030036,54.49995114852391,48.60620053788046,135.21445283775654,80.37020677030036,79.47488262790088,109.44904791044239,149.70439200481314,11.536185066479895,9.814286496875594,12.340760397487267,11.667211286593465,2.6025782806989426,19.484896963019875,12.340760397487267,12.785082926903254,2.1152835288282112,3.86310153912167,30.0,1.0,38.0,20.0,33.0,45.0,38.0,33.0,98.0,137.0
82,2,87.19493632117609,47.52891212022215,99.4105459278732,78.39732012965467,42.39576835711186,134.50383604298003,99.41664582323065,100.18036803552742,110.55547842066308,154.5768663382762,15.37676102921303,14.256847796442864,15.473064995149176,16.94959532768038,2.5050969119193747,24.72216203666046,15.465976281412257,16.18973470255872,2.391992207562219,5.082723335744425,41.0,4.0,40.0,32.0,6.0,10.0,46.0,43.0,100.0,123.0
83,2,78.45727178715804,32.14894853026606,94.13565855034314,65.33936481427205,44.061583042542956,169.58230151137263,94.17141608923347,92.93680770230439,106.1398724762068,159.04531352825046,15.251800126900964,13.329305688809093,16.681332205376627,15.095926763428707,2.638278002965496,26.46705434029647,16.7975018372661,17.03346862736221,3.440317604453536,5.282223876624048,10.0,1.0,13.0,6.0,17.0,24.0,13.0,8.0,96.0,129.0
84,2,86.48031418933397,45.64377984572058,100.28464378202656,74.9723584403181,44.27599928982925,139.01820730863653,100.2955044967277,100.2280872530473,108.4713513447328,155.4920258844993,14.921038098640837,12.5289781238041,16.14368247516382,15.604999834996473,2.873389630123111,24.31340771006306,16.15299116970575,16.2829177470774,3.191008211088495,6.20341010536423,30.0,1.0,40.0,21.0,18.0,33.0,40.0,36.0,97.0,130.0
85,3,85.4173757804783,30.756460574857464,104.91683658211674,67.99843677785934,45.45807846015823,179.4069316441472,104.9170586049715,102.63429664065828,101.75096738529574,163.68006506628967,13.10714125881488,9.678184024937282,14.69558859478422,14.626766673863688,2.943882304252885,23.99447096344881,14.695646119512094,14.624285687144734,2.8922898374123505,6.742400321413698,31.0,1.0,43.0,18.0,22.0,59.0,43.0,38.0,94.0,146.0
86,2,79.66364391237597,28.61318775883397,96.49419643123831,66.09107092719702,43.77188360603834,179.72975620829524,96.49725502846526,95.0125748968022,104.93162362527404,161.5044116680705,14.384534543051478,11.141982956523337,16.130923098175163,14.737326570481878,2.3167398317918697,25.894543080938483,16.14018033283761,16.30526703445128,3.0203637138914625,6.297786007165409,20.0,1.0,24.0,12.0,21.0,52.0,24.0,18.0,95.0,137.0
87,3,86.65152788125697,44.240476832110076,102.0981352609525,72.51207668204323,45.66346982018399,145.55959080365022,102.11471130626846,101.33501365925315,106.37289496906192,156.654064222268,15.250295279592619,15.210173409875987,15.490036065012283,17.266046087734786,3.1000308313113205,30.43946621041039,15.547576526546319,16.03432544870181,3.772128217144324,6.310881380422717,39.0,3.0,52.0,21.0,18.0,24.0,52.0,48.0,95.0,135.0
88,2,78.30842237052913,35.57484931448703,91.55497671062822,68.64250549077444,42.542318751392585,157.645364937559,91.55687593502319,91.38716060647859,109.26435824252778,156.6558212819234,15.507022997668946,14.227745544021424,16.87395183688051,15.243481582057866,2.4845509596555093,29.571570359596883,16.873198207018962,17.27783595063426,3.0125977016472696,5.879070842814293,13.0,1.0,16.0,9.0,17.0,2.0,16.0,11.0,97.0,128.0
89,2,80.16027612241002,36.667578760930546,94.53032680847454,68.51640404640214,43.72470706749377,158.5693123376279,94.55426483998897,93.85514707441732,107.69458995185884,157.3371948762539,18.204031024914777,15.112443410842673,19.09213962350884,18.82450117970207,2.8617852429681285,25.014538414099587,19.150230268036665,19.756770389200472,2.828456328934459,4.966805887804387,11.0,1.0,13.0,9.0,14.0,2.0,13.0,8.0,98.0,121.0
90,3,84.22835846179909,39.237141695466555,98.70705742842622,72.95279010672539,43.151624597662206,154.7315263425377,98.71986447569033,98.41091648314416,107.70074199559546,158.00030492969677,13.678633454356365,13.229292417097199,13.99140482981954,15.32122767735699,2.7324209030106044,26.151406465619484,14.043326852476186,14.470274018766371,3.1275454752336205,5.2256725540744196,34.0,1.0,44.0,22.0,16.0,12.0,44.0,40.0,98.0,132.0
91,3,75.30965874834197,45.731849542201054,85.48233449897504,66.59831010663038,44.38156965426952,121.35509724208023,85.49616285679834,86.2372568947994,112.86100583969268,148.74454359098036,15.548765670343347,14.557138556314014,15.487688848437859,17.029535921371767,3.0613485218224135,26.873701372674933,15.520829547925384,16.815833761393833,2.877106652440042,4.02189428663467,9.0,1.0,10.0,9.0,6.0,13.0,10.0,7.0,99.0,128.0
92,3,94.0200560764041,43.82345750949612,109.5454043634452,82.69946114080435,42.36245509506703,154.78985805660213,109.65901603434679,109.29869447121703,106.62294751599053,160.74580741259967,13.988764906346145,14.667390406703449,13.029814437098167,17.11385683928995,3.230920066532079,25.00590249443182,13.409919484178879,13.976821917411451,3.1090666536030107,4.466338383754211,26.0,1.0,31.0,23.0,19.0,3.0,31.0,27.0,97.0,125.0
93,1,79.63043546952797,35.799771518364324,92.88834971177849,70.34890376516154,41.90111993355332,160.8690837851136,92.91275261701523,92.80963838018155,109.26651800425222,157.28015492188453,18.30553652931695,17.699084423251538,18.21575487267522,20.08674522071212,2.92525375546383,32.074755843713945,18.294159069662403,19.39619341750114,3.290925006113488,4.820691544860154,12.0,1.0,16.0,8.0,8.0,1.0,16.0,10.0,99.0,119.0
94,3,85.13625465575306,40.24850846966199,100.21268706648527,72.62215357851774,44.04854249838303,154.28303633160112,100.22375493454066,99.58640743136249,106.84744184490488,158.10693735084863,14.574139914846372,12.449882853832205,14.980593130789748,15.837452568853912,2.5739539891935497,22.125625760303507,15.024101102852386,15.654003593013034,2.1790220048551157,4.298427822825844,22.0,2.0,23.0,17.0,21.0,22.0,24.0,19.0,98.0,134.0
95,3,83.93256839109242,51.132255009396495,95.16896331153215,74.40235333786217,44.10829519365699,120.5475502179292,95.2740155996648,96.11074472779924,111.63434504713122,150.58164535307506,15.278126075968455,16.25999951432676,14.542704930567071,17.69255066600227,3.6492859879378945,27.83756220961104,14.973898118525982,15.693504165620947,3.6924968301199432,4.408605332193866,30.0,2.0,41.0,19.0,17.0,21.0,41.0,36.0,99.0,129.0
96,3,84.50386286352821,40.094160942572806,97.5275746804227,75.92503058501671,41.409434634761915,151.6682898399946,97.52779624117369,97.98544442196727,109.6430222813051,157.53280062422334,12.320745344300633,12.083902910064394,12.282495172861678,13.67821926100416,2.392709853877622,21.805554233740992,12.282878186801446,12.891828457454121,2.100266287647459,3.70613840744765,31.0,1.0,42.0,19.0,25.0,40.0,42.0,37.0,99.0,134.0
97,3,76.44238092283044,32.28033196612637,92.41865857304848,61.9289288555165,45.48307279179054,166.8798312074422,92.43311764141735,90.99232761100988,105.60803682746715,158.00407313591975,12.602019440897942,12.249254546381492,13.568105612569113,12.967221626327618,2.4457073606510202,27.360422339195548,13.62906710053357,13.862641094361297,2.853467452680948,5.327326702136728,19.0,1.0,24.0,15.0,19.0,46.0,24.0,18.0,96.0,134.0
98,2,80.72295913088463,30.540903376669064,97.17372995344024,67.5659958613554,43.63643559234351,174.57285049146404,97.18200724262805,95.96309881013968,105.37778065183652,161.0362286601138,12.195615451927974,10.485895907473326,13.427886334252523,13.357911426421945,2.4826837273466156,25.608526968351182,13.462594923929949,13.628560851902636,3.1877899879447447,6.074281220613165,42.0,1.0,53.0,29.0,18.0,28.0,53.0,50.0,96.0,133.0
99,1,83.29775254925127,35.674560136520874,98.20292810726119,72.17107851950787,42.654077517786966,164.90337246038067,98.24330516528394,97.65457580972439,107.22422109778337,159.5508283461331,15.757701559394821,13.84042229939955,16.25218714790518,16.949573637727028,2.7502922006799726,24.832492267413087,16.398149458579823,17.044376483612968,2.767823899453542,4.511344859919212,14.0,1.0,17.0,5.0,10.0,2.0,18.0,12.0,98.0,129.0
100,2,90.3065773440806,32.92660761004269,107.66760475775327,78.11927522266917,42.13246967773512,177.7619746817373,107.82475540804413,106.54586704598175,104.8024400564894,164.32244331941493,19.174471782087668,16.994275441036734,20.10018470516087,22.12926896510139,3.7026580060065886,32.55624358795808,20.49793962356534,20.58657808709921,4.670485504962726,8.279889726847987,27.0,1.0,33.0,20.0,16.0,55.0,33.0,28.0,94.0,140.0
101,3,85.10046298087464,42.61301513402673,100.13718548896713,71.76547890793258,45.15762628802827,148.25436865658168,100.15395081311821,99.39912433422319,106.82526663313602,156.7499967758992,16.637870841135122,14.98207230347646,17.09256574915111,17.902688742776725,3.110264565289219,24.62803691686212,17.14938522521197,17.9418159764747,2.8398679632195774,5.3317811815152645,15.0,2.0,18.0,9.0,20.0,26.0,18.0,11.0,99.0,133.0
